date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:25:13	122279/122279	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Jan%202024%2023:24:55%20GMT	http://localhost:8080/blogs/shop/page/1/?add-to-cart=45	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/shop/page/1/indexec93.html	(from http://localhost:8080/blogs/shop/page/1/)
01:25:19	122349/122349	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Jan%202024%2023:25:02%20GMT	http://localhost:8080/blogs/shop/page/1/?add-to-cart=46	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/shop/page/1/index751f.html	(from http://localhost:8080/blogs/shop/page/1/)
01:25:23	122363/122363	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Jan%202024%2023:25:06%20GMT	http://localhost:8080/blogs/shop/page/1/?add-to-cart=64	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/shop/page/1/indexedb8.html	(from http://localhost:8080/blogs/shop/page/1/)
01:25:26	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2012%20Jan%202024%2023:25:24%20GMT	http://localhost:8080/blogs/cart/?remove_item=d2ddea18f00665ce8623e36bd4e3c7c5&_wpnonce=599cb4a7e9&random-post=1	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/cart/index6894.html	(from http://localhost:8080/blogs/cart/?remove_item=d2ddea18f00665ce8623e36bd4e3c7c5&_wpnonce=599cb4a7e9)
01:25:29	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2012%20Jan%202024%2023:25:27%20GMT	http://localhost:8080/blogs/cart/?remove_item=642e92efb79421734881b53e1e1b18b6&_wpnonce=a6cb96d223&random-post=1	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/cart/index2b11.html	(from http://localhost:8080/blogs/cart/?remove_item=642e92efb79421734881b53e1e1b18b6&_wpnonce=a6cb96d223)
01:25:31	122363/122363	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Jan%202024%2023:25:13%20GMT	http://localhost:8080/blogs/shop/page/1/?add-to-cart=66	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/shop/page/1/index9372.html	(from http://localhost:8080/blogs/shop/page/1/)
01:25:31	122342/122342	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Jan%202024%2023:25:13%20GMT	http://localhost:8080/blogs/shop/page/1/?add-to-cart=68	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/shop/page/1/index93a1.html	(from http://localhost:8080/blogs/shop/page/1/)
01:25:34	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2012%20Jan%202024%2023:25:29%20GMT	http://localhost:8080/blogs/cart/?remove_item=3ef815416f775098fe977004015c6193&_wpnonce=0b93431763&random-post=1	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/cart/index11ec.html	(from http://localhost:8080/blogs/cart/?remove_item=3ef815416f775098fe977004015c6193&_wpnonce=0b93431763)
01:25:36	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2012%20Jan%202024%2023:25:31%20GMT	http://localhost:8080/blogs/cart/?remove_item=66f041e16a60928b05a7e228a89c3799&_wpnonce=b9db965284&random-post=1	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/cart/index9da0.html	(from http://localhost:8080/blogs/cart/?remove_item=66f041e16a60928b05a7e228a89c3799&_wpnonce=b9db965284)
01:25:36	122265/122265	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Jan%202024%2023:25:19%20GMT	http://localhost:8080/blogs/shop/page/1/?add-to-cart=70	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/shop/page/1/indexf6b1.html	(from http://localhost:8080/blogs/shop/page/1/)
01:25:36	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2012%20Jan%202024%2023:25:32%20GMT	http://localhost:8080/blogs/cart/?remove_item=072b030ba126b2f4b2374f342be9ed44&_wpnonce=94c96e076b&random-post=1	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/cart/index4f98.html	(from http://localhost:8080/blogs/cart/?remove_item=072b030ba126b2f4b2374f342be9ed44&_wpnonce=94c96e076b)
01:25:38	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2012%20Jan%202024%2023:25:36%20GMT	http://localhost:8080/blogs/cart/?remove_item=6c8349cc7260ae62e3b1396831a8398f&_wpnonce=3bb2911c59&random-post=1	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/cart/index3db2.html	(from http://localhost:8080/blogs/cart/?remove_item=6c8349cc7260ae62e3b1396831a8398f&_wpnonce=3bb2911c59)
01:25:41	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2012%20Jan%202024%2023:25:39%20GMT	http://localhost:8080/blogs/cart/?remove_item=d9d4f495e875a2e075a1a4a6e1b9770f&_wpnonce=e38f80b31f&random-post=1	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/cart/index13e4.html	(from http://localhost:8080/blogs/cart/?remove_item=d9d4f495e875a2e075a1a4a6e1b9770f&_wpnonce=e38f80b31f)
01:25:47	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2012%20Jan%202024%2023:25:43%20GMT	http://localhost:8080/blogs/cart/?remove_item=a3f390d88e4c41f2747bfa2f1b5f87db&_wpnonce=7a706dc501&random-post=1	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/cart/index1c93.html	(from http://localhost:8080/blogs/cart/?remove_item=a3f390d88e4c41f2747bfa2f1b5f87db&_wpnonce=7a706dc501)
01:25:47	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2012%20Jan%202024%2023:25:43%20GMT	http://localhost:8080/blogs/cart/?remove_item=3295c76acbf4caaed33c36b1b5fc2cb1&_wpnonce=f496a888f7&random-post=1	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/cart/index3ca5.html	(from http://localhost:8080/blogs/cart/?remove_item=3295c76acbf4caaed33c36b1b5fc2cb1&_wpnonce=f496a888f7)
01:25:47	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2012%20Jan%202024%2023:25:42%20GMT	http://localhost:8080/blogs/cart/?remove_item=ea5d2f1c4608232e07d3aa3d998e5135&_wpnonce=523815e04a&random-post=1	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/cart/index2385.html	(from http://localhost:8080/blogs/cart/?remove_item=ea5d2f1c4608232e07d3aa3d998e5135&_wpnonce=523815e04a)
01:25:48	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2012%20Jan%202024%2023:25:44%20GMT	http://localhost:8080/blogs/cart/?remove_item=7cbbc409ec990f19c78c75bd1e06f215&_wpnonce=a6c62184ac&random-post=1	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/cart/indexc2d1.html	(from http://localhost:8080/blogs/cart/?remove_item=7cbbc409ec990f19c78c75bd1e06f215&_wpnonce=a6c62184ac)
01:25:57	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2012%20Jan%202024%2023:25:52%20GMT	http://localhost:8080/blogs/cart/?remove_item=d09bf41544a3365a46c9077ebb5e35c3&_wpnonce=8f1a8f631b&random-post=1	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/cart/indexbd38.html	(from http://localhost:8080/blogs/cart/?remove_item=d09bf41544a3365a46c9077ebb5e35c3&_wpnonce=8f1a8f631b)
01:25:57	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2012%20Jan%202024%2023:25:54%20GMT	http://localhost:8080/blogs/cart/?remove_item=44f683a84163b3523afe57c2e008bc8c&_wpnonce=8091d92f43&random-post=1	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/cart/index8f41.html	(from http://localhost:8080/blogs/cart/?remove_item=44f683a84163b3523afe57c2e008bc8c&_wpnonce=8091d92f43)
01:26:02	2347/2347	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2012%20Jan%202024%2023:25:53%20GMT	https://www.pinterest.com/pin/create/button/ios-app://429047995/pinterest/add_pin/%3Fmethod%3Dbutton%26image_url%3D%26source_url%3Dhttp%3A//localhost%3A8080/blogs/2024/01/12/game-on-unleashing-the-spirit-of-sportsmanship-and-victory/%26description%3DGame%20On%3A%20Unleashing%20the%20Spirit%20of%20Sportsmanship%20and%20Victory%26media%3Dhttp%3A//localhost%3A8080/blogs/wp-content/uploads/2024/01/38e1b84187a.jpg%26description%3D	C:/My%20Web%20Sites/blogs/www.pinterest.com/pin/create/button/ios-app_/429047995/pinterest/add_pin/_method=button&image_url=&source_url=http_/localhost_8080/blogs/2024/01/12/game-on-unleashing-the-spirit-of-sportsmans/38e1b84187a.20f.delaye	(from https://www.pinterest.com/pin/create/button/?url=http://localhost:8080/blogs/2024/01/12/game-on-unleashing-the-spirit-of-sportsmanship-and-victory/%26description=Game%20On%3A%20Unleashing%20the%20Spirit%20of%20Sportsmanship%20and%20Victory%26media=http://localhost:8080/blogs/wp-content/uploads/2024/01/38e1b84187a.jpg)
01:26:02	2347/2347	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2012%20Jan%202024%2023:25:53%20GMT	https://www.pinterest.com/pin/create/button/android-app://com.pinterest/pinterest/www.pinterest.com/pin/create/button/%3Fmedia%3D%26url%3Dhttp%3A//localhost%3A8080/blogs/2024/01/12/game-on-unleashing-the-spirit-of-sportsmanship-and-victory/%26description%3DGame%20On%3A%20Unleashing%20the%20Spirit%20of%20Sportsmanship%20and%20Victory%26media%3Dhttp%3A//localhost%3A8080/blogs/wp-content/uploads/2024/01/38e1b84187a.jpg%26description%3D	C:/My%20Web%20Sites/blogs/www.pinterest.com/pin/create/button/android-app_/com.pinterest/pinterest/www.pinterest.com/pin/create/button/_media=&url=http_/localhost_8080/blogs/2024/01/12/game-on-unleashing-the-spirit-of/38e1b84187a.210.delaye	(from https://www.pinterest.com/pin/create/button/?url=http://localhost:8080/blogs/2024/01/12/game-on-unleashing-the-spirit-of-sportsmanship-and-victory/%26description=Game%20On%3A%20Unleashing%20the%20Spirit%20of%20Sportsmanship%20and%20Victory%26media=http://localhost:8080/blogs/wp-content/uploads/2024/01/38e1b84187a.jpg)
01:26:04	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2012%20Jan%202024%2023:26:00%20GMT	http://localhost:8080/blogs/cart/?remove_item=67c6a1e7ce56d3d6fa748ab6d9af3fd7&_wpnonce=2d706fa9e1&random-post=1	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/cart/indexab8e.html	(from http://localhost:8080/blogs/cart/?remove_item=67c6a1e7ce56d3d6fa748ab6d9af3fd7&_wpnonce=2d706fa9e1)
01:26:07	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2012%20Jan%202024%2023:26:05%20GMT	http://localhost:8080/blogs/cart/?remove_item=f7177163c833dff4b38fc8d2872f1ec6&_wpnonce=276e4cf88e&random-post=1	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/cart/indexba20.html	(from http://localhost:8080/blogs/cart/?remove_item=f7177163c833dff4b38fc8d2872f1ec6&_wpnonce=276e4cf88e)
01:26:12	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2012%20Jan%202024%2023:26:05%20GMT	http://localhost:8080/blogs/cart/?remove_item=fe9fc289c3ff0af142b6d3bead98a923&_wpnonce=90cf5fa58e&random-post=1	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/cart/index06d1.html	(from http://localhost:8080/blogs/cart/?remove_item=fe9fc289c3ff0af142b6d3bead98a923&_wpnonce=90cf5fa58e)
01:26:16	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2012%20Jan%202024%2023:26:12%20GMT	http://localhost:8080/blogs/shop/page/1/?add-to-cart=73&random-post=1	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/shop/page/1/indexa7db.html	(from http://localhost:8080/blogs/shop/page/1/?add-to-cart=73)
01:26:20	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2012%20Jan%202024%2023:26:12%20GMT	http://localhost:8080/blogs/cart/?remove_item=7647966b7343c29048673252e490f736&_wpnonce=70fdfd956c&random-post=1	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/cart/indexd6cd.html	(from http://localhost:8080/blogs/cart/?remove_item=7647966b7343c29048673252e490f736&_wpnonce=70fdfd956c)
01:26:20	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2012%20Jan%202024%2023:26:16%20GMT	http://localhost:8080/blogs/shop/page/1/?add-to-cart=48&random-post=1	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/shop/page/1/indexc9b3.html	(from http://localhost:8080/blogs/shop/page/1/?add-to-cart=48)
01:26:25	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2012%20Jan%202024%2023:26:20%20GMT	http://localhost:8080/blogs/shop/page/1/?add-to-cart=85&random-post=1	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/shop/page/1/indexdc72.html	(from http://localhost:8080/blogs/shop/page/1/?add-to-cart=85)
01:26:39	308599/308599	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Jan%202024%2023:26:13%20GMT	http://localhost:8080/blogs/cart/?remove_item=642e92efb79421734881b53e1e1b18b6&_wpnonce=f1a1a8f3f7	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/cart/index2783.html	(from http://localhost:8080/blogs/shop/page/1/?add-to-cart=48)
01:26:40	308599/308599	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Jan%202024%2023:26:12%20GMT	http://localhost:8080/blogs/cart/?remove_item=d2ddea18f00665ce8623e36bd4e3c7c5&_wpnonce=9250b41684	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/cart/index2b8a.html	(from http://localhost:8080/blogs/shop/page/1/?add-to-cart=73)
01:26:42	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2012%20Jan%202024%2023:26:40%20GMT	http://localhost:8080/blogs/shop/page/1/?add-to-cart=58&random-post=1	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/shop/page/1/index1069.html	(from http://localhost:8080/blogs/shop/page/1/?add-to-cart=58)
01:26:44	308599/308599	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Jan%202024%2023:26:20%20GMT	http://localhost:8080/blogs/cart/?remove_item=3ef815416f775098fe977004015c6193&_wpnonce=e7f4dc2f10	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/cart/indexbcef.html	(from http://localhost:8080/blogs/shop/page/1/?add-to-cart=85)
01:26:46	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2012%20Jan%202024%2023:26:42%20GMT	http://localhost:8080/blogs/shop/page/1/?add-to-cart=60&random-post=1	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/shop/page/1/index650d.html	(from http://localhost:8080/blogs/shop/page/1/?add-to-cart=60)
01:26:47	308599/308599	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Jan%202024%2023:26:26%20GMT	http://localhost:8080/blogs/cart/?remove_item=66f041e16a60928b05a7e228a89c3799&_wpnonce=d9a582ca94	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/cart/index16ac.html	(from http://localhost:8080/blogs/shop/page/1/?add-to-cart=58)
01:26:50	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2012%20Jan%202024%2023:26:46%20GMT	http://localhost:8080/blogs/shop/page/1/?add-to-cart=45&random-post=1	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/shop/page/1/indexd588.html	(from http://localhost:8080/blogs/shop/page/1/?add-to-cart=45)
01:26:54	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2012%20Jan%202024%2023:26:51%20GMT	http://localhost:8080/blogs/shop/page/1/?add-to-cart=46&random-post=1	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/shop/page/1/index2c1e.html	(from http://localhost:8080/blogs/shop/page/1/?add-to-cart=46)
01:27:04	308599/308599	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Jan%202024%2023:26:41%20GMT	http://localhost:8080/blogs/cart/?remove_item=072b030ba126b2f4b2374f342be9ed44&_wpnonce=522d6407de	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/cart/index3225.html	(from http://localhost:8080/blogs/shop/page/1/?add-to-cart=60)
01:27:08	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2012%20Jan%202024%2023:27:04%20GMT	http://localhost:8080/blogs/shop/page/1/?add-to-cart=64&random-post=1	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/shop/page/1/index03a3.html	(from http://localhost:8080/blogs/shop/page/1/?add-to-cart=64)
01:27:10	308599/308599	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Jan%202024%2023:26:44%20GMT	http://localhost:8080/blogs/cart/?remove_item=6c8349cc7260ae62e3b1396831a8398f&_wpnonce=5484e702c9	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/cart/index6f03.html	(from http://localhost:8080/blogs/shop/page/1/?add-to-cart=45)
01:27:13	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2012%20Jan%202024%2023:27:10%20GMT	http://localhost:8080/blogs/shop/page/1/?add-to-cart=66&random-post=1	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/shop/page/1/index0e34.html	(from http://localhost:8080/blogs/shop/page/1/?add-to-cart=66)
01:27:13	308599/308599	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Jan%202024%2023:26:47%20GMT	http://localhost:8080/blogs/cart/?remove_item=d9d4f495e875a2e075a1a4a6e1b9770f&_wpnonce=11b88ef884	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/cart/indexb27d.html	(from http://localhost:8080/blogs/shop/page/1/?add-to-cart=46)
01:27:20	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2012%20Jan%202024%2023:27:14%20GMT	http://localhost:8080/blogs/shop/page/1/?add-to-cart=68&random-post=1	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/shop/page/1/indexcd96.html	(from http://localhost:8080/blogs/shop/page/1/?add-to-cart=68)
01:27:21	308599/308599	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Jan%202024%2023:26:55%20GMT	http://localhost:8080/blogs/cart/?remove_item=ea5d2f1c4608232e07d3aa3d998e5135&_wpnonce=bf349f59a8	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/cart/index107b.html	(from http://localhost:8080/blogs/shop/page/1/?add-to-cart=64)
01:27:24	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2012%20Jan%202024%2023:27:22%20GMT	http://localhost:8080/blogs/shop/page/1/?add-to-cart=70&random-post=1	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/shop/page/1/index60f5.html	(from http://localhost:8080/blogs/shop/page/1/?add-to-cart=70)
01:27:29	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2012%20Jan%202024%2023:27:26%20GMT	http://localhost:8080/blogs/cart/?remove_item=d2ddea18f00665ce8623e36bd4e3c7c5&_wpnonce=9250b41684&random-post=1	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/cart/index461d.html	(from http://localhost:8080/blogs/cart/?remove_item=d2ddea18f00665ce8623e36bd4e3c7c5&_wpnonce=9250b41684)
01:27:32	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2012%20Jan%202024%2023:27:29%20GMT	http://localhost:8080/blogs/cart/?remove_item=642e92efb79421734881b53e1e1b18b6&_wpnonce=f1a1a8f3f7&random-post=1	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/cart/indexb14f.html	(from http://localhost:8080/blogs/cart/?remove_item=642e92efb79421734881b53e1e1b18b6&_wpnonce=f1a1a8f3f7)
01:27:35	308599/308599	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Jan%202024%2023:27:08%20GMT	http://localhost:8080/blogs/cart/?remove_item=3295c76acbf4caaed33c36b1b5fc2cb1&_wpnonce=c03c4fa590	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/cart/index548b.html	(from http://localhost:8080/blogs/shop/page/1/?add-to-cart=66)
01:27:37	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2012%20Jan%202024%2023:27:33%20GMT	http://localhost:8080/blogs/cart/?remove_item=3ef815416f775098fe977004015c6193&_wpnonce=e7f4dc2f10&random-post=1	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/cart/index8075.html	(from http://localhost:8080/blogs/cart/?remove_item=3ef815416f775098fe977004015c6193&_wpnonce=e7f4dc2f10)
01:27:38	308599/308599	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Jan%202024%2023:27:13%20GMT	http://localhost:8080/blogs/cart/?remove_item=a3f390d88e4c41f2747bfa2f1b5f87db&_wpnonce=d704c34c73	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/cart/index33b4.html	(from http://localhost:8080/blogs/shop/page/1/?add-to-cart=68)
01:27:40	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2012%20Jan%202024%2023:27:37%20GMT	http://localhost:8080/blogs/cart/?remove_item=072b030ba126b2f4b2374f342be9ed44&_wpnonce=522d6407de&random-post=1	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/cart/index9dac.html	(from http://localhost:8080/blogs/cart/?remove_item=072b030ba126b2f4b2374f342be9ed44&_wpnonce=522d6407de)
01:27:42	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2012%20Jan%202024%2023:27:39%20GMT	http://localhost:8080/blogs/cart/?remove_item=6c8349cc7260ae62e3b1396831a8398f&_wpnonce=5484e702c9&random-post=1	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/cart/index701b.html	(from http://localhost:8080/blogs/cart/?remove_item=6c8349cc7260ae62e3b1396831a8398f&_wpnonce=5484e702c9)
01:27:43	308599/308599	---MC-	200	added ('OK')	text/html	date:Fri,%2012%20Jan%202024%2023:27:21%20GMT	http://localhost:8080/blogs/cart/?remove_item=7cbbc409ec990f19c78c75bd1e06f215&_wpnonce=8e0f05a64a	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/cart/index3be3.html	(from http://localhost:8080/blogs/shop/page/1/?add-to-cart=70)
01:27:43	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2012%20Jan%202024%2023:27:40%20GMT	http://localhost:8080/blogs/cart/?remove_item=d9d4f495e875a2e075a1a4a6e1b9770f&_wpnonce=11b88ef884&random-post=1	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/cart/indexe976.html	(from http://localhost:8080/blogs/cart/?remove_item=d9d4f495e875a2e075a1a4a6e1b9770f&_wpnonce=11b88ef884)
01:27:43	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2012%20Jan%202024%2023:27:37%20GMT	http://localhost:8080/blogs/cart/?remove_item=66f041e16a60928b05a7e228a89c3799&_wpnonce=d9a582ca94&random-post=1	C:/My%20Web%20Sites/blogs/localhost_8080/blogs/cart/index236f.html	(from http://localhost:8080/blogs/cart/?remove_item=66f041e16a60928b05a7e228a89c3799&_wpnonce=d9a582ca94)
